conversion_id,lead_id,converted,revenue,cost,conversion_date,days_to_convert
22933,22933,0,0.0,18.99,,
22934,22934,0,0.0,26.54,,
22935,22935,0,0.0,38.47,,
22936,22936,0,0.0,33.92,,
22937,22937,0,0.0,39.68,,
22938,22938,1,110.78,29.68,2025-01-10,10.0
22939,22939,0,0.0,29.66,,
22940,22940,0,0.0,10.59,,
22941,22941,0,0.0,31.32,,
22942,22942,0,0.0,35.14,,
22943,22943,0,0.0,29.55,,
22944,22944,0,0.0,10.97,,
22945,22945,0,0.0,22.4,,
22946,22946,0,0.0,21.45,,
22947,22947,1,54.33,31.19,2025-01-29,20.0
22948,22948,0,0.0,28.86,,
22949,22949,1,58.93,52.47,2025-03-12,23.0
22950,22950,0,0.0,31.83,,
22951,22951,0,0.0,10.02,,
22952,22952,0,0.0,35.19,,
22953,22953,0,0.0,37.51,,
22954,22954,0,0.0,27.27,,
22955,22955,0,0.0,19.75,,
22956,22956,1,150.06,55.5,2025-12-29,18.0
22957,22957,0,0.0,36.11,,
22958,22958,0,0.0,15.9,,
22959,22959,0,0.0,26.71,,
22960,22960,1,110.23,30.77,2025-11-18,19.0
22961,22961,1,118.14,35.28,2024-12-27,18.0
22962,22962,1,144.05,57.16,2025-09-13,2.0
22963,22963,0,0.0,25.16,,
22964,22964,0,0.0,27.62,,
22965,22965,0,0.0,33.36,,
22966,22966,0,0.0,17.16,,
22967,22967,0,0.0,15.67,,
22968,22968,0,0.0,29.34,,
22969,22969,0,0.0,21.83,,
22970,22970,0,0.0,18.36,,
22971,22971,0,0.0,34.96,,
22972,22972,0,0.0,25.54,,
22973,22973,0,0.0,19.66,,
22974,22974,0,0.0,28.25,,
22975,22975,0,0.0,22.76,,
22976,22976,0,0.0,36.79,,
22977,22977,0,0.0,20.45,,
22978,22978,1,156.32,47.39,2025-03-26,22.0
22979,22979,0,0.0,31.73,,
22980,22980,0,0.0,20.72,,
22981,22981,0,0.0,23.77,,
22982,22982,0,0.0,11.91,,
22983,22983,0,0.0,21.71,,
22984,22984,0,0.0,17.99,,
22985,22985,0,0.0,33.4,,
22986,22986,0,0.0,11.12,,
22987,22987,0,0.0,12.57,,
22988,22988,0,0.0,25.9,,
22989,22989,1,75.84,20.73,2024-09-12,13.0
22990,22990,0,0.0,11.3,,
22991,22991,0,0.0,34.27,,
22992,22992,1,122.73,24.59,2025-07-28,6.0
22993,22993,1,139.18,44.82,2025-04-02,19.0
22994,22994,1,101.83,59.97,2025-05-04,3.0
22995,22995,1,97.56,24.34,2025-10-02,28.0
22996,22996,1,139.64,17.93,2024-06-28,5.0
22997,22997,1,78.79,42.92,2025-03-15,14.0
22998,22998,0,0.0,38.68,,
22999,22999,0,0.0,18.2,,
23000,23000,0,0.0,32.17,,
23001,23001,1,120.05,17.81,2024-02-04,29.0
23002,23002,0,0.0,21.34,,
23003,23003,0,0.0,37.6,,
23004,23004,1,39.81,53.02,2025-11-14,12.0
23005,23005,0,0.0,16.66,,
23006,23006,0,0.0,23.81,,
23007,23007,1,105.38,59.64,2024-02-06,12.0
23008,23008,1,88.17,39.87,2025-11-12,27.0
23009,23009,1,99.18,41.3,2025-11-26,26.0
23010,23010,1,80.26,42.79,2025-12-10,16.0
23011,23011,1,137.26,50.64,2025-08-02,13.0
23012,23012,0,0.0,36.53,,
23013,23013,1,57.82,20.67,2025-07-06,28.0
23014,23014,0,0.0,38.63,,
23015,23015,0,0.0,32.39,,
23016,23016,1,140.12,25.77,2024-03-08,17.0
23017,23017,1,61.79,27.43,2025-12-24,21.0
23018,23018,0,0.0,17.6,,
23019,23019,1,92.9,28.85,2024-08-23,1.0
23020,23020,1,118.97,15.87,2024-01-29,10.0
23021,23021,0,0.0,17.65,,
23022,23022,0,0.0,31.62,,
23023,23023,1,97.59,35.92,2024-12-24,8.0
23024,23024,0,0.0,34.67,,
23025,23025,0,0.0,35.11,,
23026,23026,0,0.0,30.42,,
23027,23027,1,95.59,21.84,2025-12-20,9.0
23028,23028,0,0.0,13.54,,
23029,23029,0,0.0,19.7,,
23030,23030,1,140.7,28.28,2025-07-16,1.0
23031,23031,0,0.0,23.77,,
23032,23032,1,134.25,37.41,2025-09-10,19.0
23033,23033,0,0.0,11.15,,
23034,23034,0,0.0,11.33,,
23035,23035,0,0.0,11.92,,
23036,23036,1,127.55,15.03,2024-03-03,20.0
23037,23037,1,113.5,31.22,2025-12-31,6.0
23038,23038,1,131.68,26.72,2024-12-29,19.0
23039,23039,0,0.0,38.41,,
23040,23040,1,123.5,38.95,2024-07-23,2.0
23041,23041,0,0.0,29.53,,
23042,23042,1,123.78,41.35,2024-03-17,12.0
23043,23043,1,164.33,43.28,2025-05-10,15.0
23044,23044,0,0.0,37.58,,
23045,23045,0,0.0,38.37,,
23046,23046,1,88.88,54.55,2024-01-17,16.0
23047,23047,0,0.0,33.93,,
23048,23048,0,0.0,18.56,,
23049,23049,1,95.19,29.09,2025-12-15,11.0
23050,23050,0,0.0,35.67,,
23051,23051,0,0.0,36.94,,
23052,23052,0,0.0,38.17,,
23053,23053,1,106.01,23.71,2024-09-09,11.0
23054,23054,1,111.25,39.44,2025-02-01,21.0
23055,23055,1,104.13,23.51,2024-03-21,6.0
23056,23056,0,0.0,39.53,,
23057,23057,0,0.0,16.43,,
23058,23058,0,0.0,39.49,,
23059,23059,0,0.0,35.55,,
23060,23060,1,94.58,44.93,2025-05-08,17.0
23061,23061,0,0.0,21.96,,
23062,23062,0,0.0,21.65,,
23063,23063,1,139.79,48.14,2026-01-12,20.0
23064,23064,0,0.0,14.56,,
23065,23065,0,0.0,33.3,,
23066,23066,0,0.0,31.96,,
23067,23067,0,0.0,33.97,,
23068,23068,1,110.42,58.2,2024-04-22,24.0
23069,23069,0,0.0,31.41,,
23070,23070,1,158.19,47.67,2025-03-28,6.0
23071,23071,0,0.0,25.42,,
23072,23072,0,0.0,24.71,,
23073,23073,0,0.0,26.65,,
23074,23074,0,0.0,16.27,,
23075,23075,0,0.0,10.44,,
23076,23076,1,107.54,17.7,2025-08-24,11.0
23077,23077,1,124.01,58.47,2024-11-19,25.0
23078,23078,0,0.0,10.12,,
23079,23079,1,130.07,52.99,2025-03-01,6.0
23080,23080,1,100.76,42.25,2024-01-20,3.0
23081,23081,1,109.33,21.15,2024-05-20,17.0
23082,23082,0,0.0,35.11,,
23083,23083,0,0.0,21.92,,
23084,23084,1,114.21,17.45,2025-01-20,6.0
23085,23085,0,0.0,33.82,,
23086,23086,1,127.29,49.7,2026-01-08,10.0
23087,23087,0,0.0,12.61,,
23088,23088,0,0.0,36.22,,
23089,23089,0,0.0,20.55,,
23090,23090,0,0.0,12.27,,
23091,23091,0,0.0,37.13,,
23092,23092,0,0.0,14.9,,
23093,23093,0,0.0,23.73,,
23094,23094,0,0.0,11.0,,
23095,23095,0,0.0,19.83,,
23096,23096,0,0.0,27.93,,
23097,23097,0,0.0,35.29,,
23098,23098,0,0.0,18.63,,
23099,23099,0,0.0,32.25,,
23100,23100,0,0.0,27.09,,
23101,23101,0,0.0,19.97,,
23102,23102,0,0.0,15.02,,
23103,23103,0,0.0,15.72,,
23104,23104,0,0.0,26.95,,
23105,23105,0,0.0,28.8,,
23106,23106,0,0.0,18.25,,
23107,23107,0,0.0,26.23,,
23108,23108,0,0.0,29.07,,
23109,23109,0,0.0,37.39,,
23110,23110,0,0.0,10.49,,
23111,23111,0,0.0,29.83,,
23112,23112,1,143.18,18.68,2025-11-16,10.0
23113,23113,0,0.0,15.43,,
23114,23114,0,0.0,18.58,,
23115,23115,0,0.0,27.02,,
23116,23116,1,132.7,52.66,2025-10-03,24.0
23117,23117,0,0.0,28.03,,
23118,23118,0,0.0,30.0,,
23119,23119,1,119.51,26.78,2025-11-22,3.0
23120,23120,1,101.12,19.27,2025-09-25,27.0
23121,23121,1,82.68,56.63,2024-08-14,10.0
23122,23122,0,0.0,18.44,,
23123,23123,0,0.0,37.59,,
23124,23124,0,0.0,31.2,,
23125,23125,1,72.1,22.03,2025-11-09,11.0
23126,23126,0,0.0,33.29,,
23127,23127,1,54.11,39.65,2025-12-08,29.0
23128,23128,0,0.0,19.14,,
23129,23129,0,0.0,24.88,,
23130,23130,0,0.0,23.55,,
23131,23131,0,0.0,30.18,,
23132,23132,0,0.0,23.11,,
23133,23133,1,114.64,59.63,2025-01-29,4.0
23134,23134,0,0.0,26.44,,
23135,23135,0,0.0,19.17,,
23136,23136,1,154.92,24.28,2024-10-04,5.0
23137,23137,0,0.0,28.31,,
23138,23138,1,95.7,49.25,2025-08-07,27.0
23139,23139,0,0.0,28.57,,
23140,23140,0,0.0,39.28,,
23141,23141,0,0.0,20.52,,
23142,23142,1,89.47,38.91,2024-03-24,26.0
23143,23143,0,0.0,22.93,,
23144,23144,0,0.0,20.68,,
23145,23145,0,0.0,10.34,,
23146,23146,1,108.98,30.91,2024-02-23,5.0
23147,23147,0,0.0,10.77,,
23148,23148,0,0.0,21.19,,
23149,23149,1,168.28,49.44,2025-06-20,5.0
23150,23150,1,82.18,21.84,2025-03-21,12.0
23151,23151,0,0.0,22.51,,
23152,23152,0,0.0,20.04,,
23153,23153,0,0.0,18.8,,
23154,23154,0,0.0,13.55,,
23155,23155,0,0.0,36.41,,
23156,23156,0,0.0,15.88,,
23157,23157,1,118.84,49.92,2024-04-03,17.0
23158,23158,0,0.0,35.07,,
23159,23159,0,0.0,22.63,,
23160,23160,0,0.0,36.02,,
23161,23161,1,145.12,20.91,2024-05-03,18.0
23162,23162,0,0.0,18.26,,
23163,23163,1,53.92,50.26,2025-03-17,14.0
23164,23164,1,114.84,15.43,2025-07-09,19.0
23165,23165,0,0.0,27.35,,
23166,23166,0,0.0,35.39,,
23167,23167,0,0.0,34.63,,
23168,23168,0,0.0,33.08,,
23169,23169,1,132.83,59.34,2024-12-03,18.0
23170,23170,1,103.61,16.35,2025-08-15,27.0
23171,23171,1,124.53,27.19,2025-05-08,25.0
23172,23172,0,0.0,17.06,,
23173,23173,0,0.0,34.93,,
23174,23174,0,0.0,30.72,,
23175,23175,0,0.0,31.85,,
23176,23176,0,0.0,31.29,,
23177,23177,0,0.0,30.95,,
23178,23178,1,102.83,21.28,2024-11-27,16.0
23179,23179,0,0.0,29.91,,
23180,23180,0,0.0,28.6,,
23181,23181,0,0.0,24.15,,
23182,23182,0,0.0,26.4,,
23183,23183,0,0.0,25.31,,
23184,23184,0,0.0,35.37,,
23185,23185,1,86.12,24.16,2024-07-04,16.0
23186,23186,0,0.0,17.48,,
23187,23187,0,0.0,38.58,,
23188,23188,0,0.0,38.35,,
23189,23189,1,103.72,20.46,2025-03-07,8.0
23190,23190,0,0.0,10.55,,
23191,23191,0,0.0,12.13,,
23192,23192,0,0.0,28.69,,
23193,23193,1,41.23,43.84,2024-06-17,5.0
23194,23194,0,0.0,28.81,,
23195,23195,0,0.0,13.04,,
23196,23196,1,126.97,20.11,2025-08-29,17.0
23197,23197,0,0.0,23.17,,
23198,23198,0,0.0,11.09,,
23199,23199,0,0.0,38.9,,
23200,23200,0,0.0,32.27,,
23201,23201,0,0.0,33.16,,
23202,23202,0,0.0,19.14,,
23203,23203,1,142.68,19.64,2025-01-16,15.0
23204,23204,1,158.33,22.25,2025-12-30,5.0
23205,23205,0,0.0,14.78,,
23206,23206,0,0.0,28.52,,
23207,23207,1,77.38,18.01,2025-02-09,11.0
23208,23208,1,105.21,56.77,2024-08-02,10.0
23209,23209,0,0.0,32.0,,
23210,23210,0,0.0,10.62,,
23211,23211,1,51.56,15.13,2025-04-03,11.0
23212,23212,0,0.0,27.11,,
23213,23213,1,127.95,35.07,2024-08-29,15.0
23214,23214,0,0.0,23.29,,
23215,23215,0,0.0,22.31,,
23216,23216,0,0.0,17.27,,
23217,23217,0,0.0,35.59,,
23218,23218,0,0.0,31.5,,
23219,23219,1,102.88,30.37,2025-06-08,9.0
23220,23220,0,0.0,12.4,,
23221,23221,1,127.99,41.69,2025-05-14,12.0
23222,23222,0,0.0,14.2,,
23223,23223,1,75.18,47.62,2024-04-10,21.0
23224,23224,1,37.24,59.25,2025-12-27,19.0
23225,23225,1,64.84,22.27,2025-02-24,9.0
23226,23226,0,0.0,30.36,,
23227,23227,0,0.0,27.1,,
23228,23228,0,0.0,33.06,,
23229,23229,1,119.3,28.79,2025-05-28,11.0
23230,23230,1,154.27,49.12,2024-04-14,27.0
23231,23231,0,0.0,14.62,,
23232,23232,1,92.84,19.1,2024-12-03,22.0
23233,23233,1,91.76,28.14,2025-07-15,1.0
23234,23234,0,0.0,38.95,,
23235,23235,1,112.93,25.63,2024-12-05,27.0
23236,23236,0,0.0,30.76,,
23237,23237,0,0.0,39.65,,
23238,23238,0,0.0,37.99,,
23239,23239,0,0.0,12.49,,
23240,23240,1,120.25,21.85,2025-01-12,26.0
23241,23241,0,0.0,39.36,,
23242,23242,1,73.43,53.74,2024-12-18,2.0
23243,23243,0,0.0,22.92,,
23244,23244,0,0.0,37.98,,
23245,23245,0,0.0,17.68,,
23246,23246,1,78.15,35.59,2025-01-15,27.0
23247,23247,0,0.0,12.69,,
23248,23248,0,0.0,20.26,,
23249,23249,0,0.0,20.22,,
23250,23250,0,0.0,19.36,,
23251,23251,0,0.0,39.68,,
23252,23252,0,0.0,21.18,,
23253,23253,1,128.15,30.17,2025-10-02,23.0
23254,23254,1,93.96,52.29,2024-08-10,7.0
23255,23255,0,0.0,10.8,,
23256,23256,0,0.0,29.96,,
23257,23257,0,0.0,35.73,,
23258,23258,0,0.0,37.95,,
23259,23259,0,0.0,33.51,,
23260,23260,0,0.0,39.1,,
23261,23261,0,0.0,15.6,,
23262,23262,0,0.0,17.48,,
23263,23263,0,0.0,24.24,,
23264,23264,0,0.0,25.43,,
23265,23265,0,0.0,16.12,,
23266,23266,0,0.0,33.93,,
23267,23267,0,0.0,22.08,,
23268,23268,0,0.0,12.36,,
23269,23269,0,0.0,35.21,,
23270,23270,0,0.0,39.47,,
23271,23271,0,0.0,22.04,,
23272,23272,0,0.0,18.2,,
23273,23273,0,0.0,12.27,,
23274,23274,1,145.81,24.17,2025-04-27,5.0
23275,23275,1,84.86,22.1,2024-11-12,8.0
23276,23276,0,0.0,23.51,,
23277,23277,0,0.0,34.5,,
23278,23278,1,96.13,54.12,2025-03-17,26.0
23279,23279,0,0.0,21.6,,
23280,23280,0,0.0,17.14,,
23281,23281,0,0.0,37.98,,
23282,23282,0,0.0,31.84,,
23283,23283,1,136.64,57.44,2024-12-16,28.0
23284,23284,0,0.0,17.09,,
23285,23285,1,151.76,24.75,2024-06-04,19.0
23286,23286,1,94.88,29.16,2024-07-18,29.0
23287,23287,0,0.0,19.08,,
23288,23288,0,0.0,10.02,,
23289,23289,0,0.0,32.67,,
23290,23290,0,0.0,25.69,,
23291,23291,0,0.0,20.53,,
23292,23292,1,112.07,42.18,2025-09-28,29.0
23293,23293,0,0.0,30.8,,
23294,23294,0,0.0,38.21,,
23295,23295,0,0.0,16.09,,
23296,23296,0,0.0,34.85,,
23297,23297,1,108.36,49.03,2025-09-14,23.0
23298,23298,0,0.0,22.92,,
23299,23299,0,0.0,12.61,,
23300,23300,1,94.72,17.06,2025-04-18,25.0
23301,23301,0,0.0,24.16,,
23302,23302,0,0.0,36.27,,
23303,23303,0,0.0,19.09,,
23304,23304,0,0.0,30.31,,
23305,23305,1,144.96,16.94,2024-10-24,15.0
23306,23306,1,83.72,50.18,2025-07-14,21.0
23307,23307,0,0.0,16.84,,
23308,23308,0,0.0,25.55,,
23309,23309,0,0.0,15.17,,
23310,23310,0,0.0,26.66,,
23311,23311,1,81.52,34.53,2025-07-01,12.0
23312,23312,0,0.0,31.86,,
23313,23313,0,0.0,37.54,,
23314,23314,1,129.69,58.13,2025-04-25,2.0
23315,23315,0,0.0,38.37,,
23316,23316,1,147.68,23.83,2025-08-28,1.0
23317,23317,0,0.0,26.8,,
23318,23318,1,64.7,22.71,2024-09-09,13.0
23319,23319,0,0.0,13.38,,
23320,23320,0,0.0,14.05,,
23321,23321,0,0.0,10.15,,
23322,23322,0,0.0,17.71,,
23323,23323,1,89.13,28.01,2024-02-10,4.0
23324,23324,0,0.0,26.2,,
23325,23325,0,0.0,29.83,,
23326,23326,0,0.0,26.88,,
23327,23327,0,0.0,37.96,,
23328,23328,0,0.0,32.31,,
23329,23329,0,0.0,33.73,,
23330,23330,0,0.0,20.88,,
23331,23331,0,0.0,13.47,,
23332,23332,0,0.0,10.23,,
23333,23333,0,0.0,18.57,,
23334,23334,0,0.0,10.9,,
23335,23335,0,0.0,32.84,,
23336,23336,1,87.28,39.33,2024-06-19,15.0
23337,23337,0,0.0,36.56,,
23338,23338,1,137.87,44.26,2025-02-23,28.0
23339,23339,1,34.1,54.95,2024-02-23,24.0
23340,23340,0,0.0,33.19,,
23341,23341,1,119.14,54.96,2024-06-22,16.0
23342,23342,0,0.0,37.17,,
23343,23343,0,0.0,38.57,,
23344,23344,0,0.0,27.35,,
23345,23345,1,106.95,41.25,2025-12-07,13.0
23346,23346,0,0.0,27.17,,
23347,23347,0,0.0,32.84,,
23348,23348,0,0.0,35.34,,
23349,23349,0,0.0,38.6,,
23350,23350,1,148.76,20.17,2024-12-26,1.0
23351,23351,1,61.78,39.42,2025-09-05,1.0
23352,23352,1,93.9,36.52,2025-07-04,9.0
23353,23353,1,72.35,49.01,2024-03-30,27.0
23354,23354,0,0.0,18.43,,
23355,23355,1,137.76,31.91,2026-01-06,8.0
23356,23356,0,0.0,12.05,,
23357,23357,0,0.0,11.84,,
23358,23358,0,0.0,27.89,,
23359,23359,0,0.0,32.15,,
23360,23360,0,0.0,23.57,,
23361,23361,0,0.0,36.3,,
23362,23362,1,83.36,58.91,2024-11-27,15.0
23363,23363,0,0.0,19.1,,
23364,23364,0,0.0,28.61,,
23365,23365,1,93.34,54.05,2024-12-30,22.0
23366,23366,0,0.0,22.01,,
23367,23367,0,0.0,10.99,,
23368,23368,0,0.0,12.27,,
23369,23369,0,0.0,23.42,,
23370,23370,1,94.95,48.67,2024-12-27,19.0
23371,23371,0,0.0,20.34,,
23372,23372,0,0.0,32.4,,
23373,23373,0,0.0,36.41,,
23374,23374,1,113.07,25.88,2024-03-04,15.0
23375,23375,1,174.98,29.72,2024-08-29,2.0
23376,23376,1,57.94,56.29,2025-07-02,14.0
23377,23377,1,74.48,27.81,2024-11-30,16.0
23378,23378,0,0.0,26.96,,
23379,23379,0,0.0,38.05,,
23380,23380,0,0.0,30.02,,
23381,23381,0,0.0,21.78,,
23382,23382,0,0.0,29.56,,
23383,23383,0,0.0,29.2,,
23384,23384,0,0.0,18.53,,
23385,23385,0,0.0,27.84,,
23386,23386,1,137.57,48.17,2025-09-15,4.0
23387,23387,0,0.0,17.63,,
23388,23388,0,0.0,10.51,,
23389,23389,0,0.0,11.17,,
23390,23390,0,0.0,25.43,,
23391,23391,0,0.0,12.13,,
23392,23392,0,0.0,11.8,,
23393,23393,0,0.0,31.52,,
23394,23394,0,0.0,15.17,,
23395,23395,0,0.0,28.92,,
23396,23396,1,110.37,51.31,2025-12-24,22.0
23397,23397,0,0.0,14.12,,
23398,23398,0,0.0,10.32,,
23399,23399,0,0.0,36.52,,
23400,23400,0,0.0,11.31,,
23401,23401,0,0.0,29.05,,
23402,23402,0,0.0,35.26,,
23403,23403,0,0.0,26.24,,
23404,23404,0,0.0,29.89,,
23405,23405,0,0.0,33.18,,
23406,23406,0,0.0,28.49,,
23407,23407,1,104.76,58.26,2024-02-27,20.0
23408,23408,0,0.0,35.02,,
23409,23409,1,71.87,25.17,2024-03-06,23.0
23410,23410,0,0.0,17.36,,
23411,23411,0,0.0,35.42,,
23412,23412,0,0.0,11.03,,
23413,23413,0,0.0,17.85,,
23414,23414,0,0.0,11.77,,
23415,23415,1,138.5,49.26,2025-07-25,23.0
23416,23416,1,109.44,29.29,2025-09-27,26.0
23417,23417,0,0.0,12.18,,
23418,23418,1,111.69,15.2,2024-03-11,22.0
23419,23419,0,0.0,12.32,,
23420,23420,0,0.0,19.09,,
23421,23421,1,150.5,35.03,2024-06-09,12.0
23422,23422,0,0.0,14.65,,
23423,23423,0,0.0,30.42,,
23424,23424,0,0.0,18.71,,
23425,23425,1,91.27,42.39,2024-03-02,13.0
23426,23426,0,0.0,19.33,,
23427,23427,0,0.0,37.45,,
23428,23428,1,80.2,54.35,2024-04-24,4.0
23429,23429,1,117.76,57.97,2024-06-03,17.0
23430,23430,1,79.34,45.13,2024-07-01,5.0
23431,23431,1,108.72,58.86,2024-09-04,19.0
23432,23432,1,112.82,41.75,2024-05-11,11.0
23433,23433,0,0.0,33.71,,
23434,23434,0,0.0,14.67,,
23435,23435,0,0.0,21.7,,
23436,23436,0,0.0,10.54,,
23437,23437,0,0.0,20.68,,
23438,23438,1,139.76,37.66,2024-01-11,6.0
23439,23439,1,126.2,26.8,2024-04-04,9.0
23440,23440,0,0.0,14.08,,
23441,23441,1,144.36,54.24,2025-10-09,1.0
23442,23442,1,115.25,39.43,2024-04-13,15.0
23443,23443,1,73.48,19.31,2024-06-20,13.0
23444,23444,0,0.0,31.62,,
23445,23445,1,111.61,46.57,2025-09-14,17.0
23446,23446,0,0.0,18.95,,
23447,23447,0,0.0,18.04,,
23448,23448,0,0.0,11.39,,
23449,23449,1,117.24,28.95,2025-01-06,13.0
23450,23450,1,144.63,56.59,2024-10-17,27.0
23451,23451,0,0.0,36.44,,
23452,23452,0,0.0,19.79,,
23453,23453,0,0.0,19.37,,
23454,23454,1,134.96,44.75,2024-06-29,4.0
23455,23455,0,0.0,28.61,,
23456,23456,0,0.0,22.27,,
23457,23457,1,173.66,17.37,2025-05-12,2.0
23458,23458,0,0.0,20.26,,
23459,23459,0,0.0,21.38,,
23460,23460,0,0.0,17.23,,
23461,23461,0,0.0,37.29,,
23462,23462,0,0.0,11.75,,
23463,23463,1,139.28,28.46,2026-01-05,17.0
23464,23464,1,88.84,49.37,2024-09-28,17.0
23465,23465,0,0.0,26.11,,
23466,23466,0,0.0,23.83,,
23467,23467,0,0.0,17.12,,
23468,23468,0,0.0,32.44,,
23469,23469,1,119.76,29.48,2024-06-13,13.0
23470,23470,0,0.0,17.59,,
23471,23471,0,0.0,29.2,,
23472,23472,0,0.0,38.75,,
23473,23473,1,93.83,15.78,2025-12-19,10.0
23474,23474,0,0.0,30.18,,
23475,23475,0,0.0,32.17,,
23476,23476,1,131.53,22.67,2025-07-21,3.0
23477,23477,1,121.25,38.45,2024-02-15,28.0
23478,23478,0,0.0,34.37,,
23479,23479,0,0.0,27.5,,
23480,23480,0,0.0,10.53,,
23481,23481,0,0.0,25.87,,
23482,23482,0,0.0,28.93,,
23483,23483,0,0.0,33.64,,
23484,23484,0,0.0,36.15,,
23485,23485,0,0.0,35.14,,
23486,23486,0,0.0,17.65,,
23487,23487,0,0.0,39.0,,
23488,23488,0,0.0,19.54,,
23489,23489,0,0.0,17.4,,
23490,23490,0,0.0,19.79,,
23491,23491,1,82.39,15.29,2025-06-28,26.0
23492,23492,0,0.0,15.41,,
23493,23493,1,107.66,38.6,2024-04-08,2.0
23494,23494,0,0.0,18.82,,
23495,23495,0,0.0,23.56,,
23496,23496,0,0.0,24.19,,
23497,23497,1,126.99,57.78,2025-09-26,5.0
23498,23498,0,0.0,10.23,,
23499,23499,0,0.0,10.91,,
23500,23500,1,72.05,32.53,2025-11-27,27.0
23501,23501,1,140.93,50.87,2025-10-26,16.0
23502,23502,0,0.0,22.18,,
23503,23503,1,147.68,52.65,2025-08-02,27.0
23504,23504,0,0.0,14.81,,
23505,23505,1,57.48,35.57,2025-02-28,14.0
23506,23506,1,78.92,17.86,2024-11-05,10.0
23507,23507,1,89.43,47.79,2025-04-06,2.0
23508,23508,1,101.15,19.54,2024-04-10,7.0
23509,23509,0,0.0,24.94,,
23510,23510,0,0.0,39.47,,
23511,23511,0,0.0,20.2,,
23512,23512,1,118.72,25.43,2025-01-23,4.0
23513,23513,0,0.0,23.43,,
23514,23514,0,0.0,31.29,,
23515,23515,0,0.0,18.85,,
23516,23516,1,110.01,40.16,2025-11-11,10.0
23517,23517,1,122.49,59.76,2025-12-05,26.0
23518,23518,0,0.0,36.19,,
23519,23519,1,105.09,56.79,2024-09-15,25.0
23520,23520,1,107.22,43.57,2025-03-30,24.0
23521,23521,0,0.0,22.39,,
23522,23522,1,95.51,30.59,2025-05-05,29.0
23523,23523,0,0.0,33.06,,
23524,23524,0,0.0,22.88,,
23525,23525,0,0.0,16.24,,
23526,23526,0,0.0,29.47,,
23527,23527,1,120.04,32.35,2024-06-03,5.0
23528,23528,0,0.0,30.11,,
23529,23529,1,135.85,44.54,2025-10-27,11.0
23530,23530,1,139.41,18.0,2025-04-10,17.0
23531,23531,0,0.0,12.64,,
23532,23532,0,0.0,21.5,,
23533,23533,0,0.0,13.92,,
23534,23534,0,0.0,21.76,,
23535,23535,0,0.0,24.22,,
23536,23536,0,0.0,18.21,,
23537,23537,0,0.0,30.92,,
23538,23538,0,0.0,25.16,,
23539,23539,0,0.0,26.47,,
23540,23540,0,0.0,24.83,,
23541,23541,0,0.0,27.17,,
23542,23542,0,0.0,39.06,,
23543,23543,0,0.0,30.03,,
23544,23544,0,0.0,11.55,,
23545,23545,0,0.0,31.02,,
23546,23546,1,114.29,40.92,2025-08-18,8.0
23547,23547,1,104.42,47.98,2025-07-22,13.0
23548,23548,0,0.0,38.3,,
23549,23549,0,0.0,24.46,,
23550,23550,0,0.0,19.96,,
23551,23551,0,0.0,37.44,,
23552,23552,0,0.0,32.5,,
23553,23553,1,77.59,26.97,2026-01-16,21.0
23554,23554,1,147.37,52.63,2024-12-24,26.0
23555,23555,0,0.0,32.76,,
23556,23556,0,0.0,32.35,,
23557,23557,0,0.0,24.91,,
23558,23558,0,0.0,37.52,,
23559,23559,1,109.68,27.48,2025-01-09,28.0
23560,23560,0,0.0,32.91,,
23561,23561,1,101.93,51.61,2025-06-14,12.0
23562,23562,0,0.0,11.63,,
23563,23563,1,127.92,45.94,2024-06-06,25.0
23564,23564,0,0.0,28.35,,
23565,23565,1,81.33,23.88,2024-11-15,25.0
23566,23566,0,0.0,39.09,,
23567,23567,1,69.25,38.49,2025-04-05,25.0
23568,23568,0,0.0,10.42,,
23569,23569,0,0.0,27.1,,
23570,23570,0,0.0,30.4,,
23571,23571,1,85.99,35.06,2024-11-28,12.0
23572,23572,1,91.62,53.38,2024-08-24,21.0
23573,23573,0,0.0,19.36,,
23574,23574,1,116.31,31.13,2024-03-10,22.0
23575,23575,1,137.25,51.28,2024-10-04,26.0
23576,23576,0,0.0,26.06,,
23577,23577,0,0.0,13.35,,
23578,23578,0,0.0,36.69,,
23579,23579,0,0.0,31.64,,
23580,23580,0,0.0,35.02,,
23581,23581,0,0.0,38.54,,
23582,23582,0,0.0,32.18,,
23583,23583,0,0.0,19.89,,
23584,23584,0,0.0,10.24,,
23585,23585,0,0.0,13.96,,
23586,23586,1,77.95,16.46,2025-02-22,14.0
23587,23587,1,74.63,48.24,2025-12-17,26.0
23588,23588,1,66.49,56.11,2025-01-13,23.0
23589,23589,1,81.01,30.98,2024-11-06,1.0
23590,23590,0,0.0,12.51,,
23591,23591,0,0.0,27.6,,
23592,23592,1,121.82,39.24,2025-10-28,18.0
23593,23593,0,0.0,21.71,,
23594,23594,1,64.86,53.79,2024-12-11,21.0
23595,23595,1,103.0,32.43,2025-09-15,16.0
23596,23596,1,55.88,29.79,2025-01-11,17.0
23597,23597,0,0.0,39.76,,
23598,23598,0,0.0,25.1,,
23599,23599,0,0.0,27.38,,
23600,23600,0,0.0,13.28,,
23601,23601,0,0.0,15.84,,
23602,23602,0,0.0,20.37,,
23603,23603,1,61.63,23.23,2024-01-30,12.0
23604,23604,0,0.0,15.4,,
23605,23605,1,98.13,41.11,2024-09-02,11.0
