customer_id,lead_id,conversion_id,join_date,segment,lifetime_value,churned,churn_date
7636,26224,26224,2024-06-24,Standard,100036.08,0,
7637,26229,26229,2025-01-27,High-Value,230592.93,0,
7638,26230,26230,2025-08-08,At-Risk,37989.85,0,
7639,26236,26236,2024-10-24,Standard,116755.13,0,
7640,26240,26240,2024-01-20,Standard,38657.48,0,
7641,26243,26243,2024-01-18,Standard,30364.25,0,
7642,26244,26244,2025-04-07,At-Risk,38920.47,0,
7643,26251,26251,2024-06-20,Standard,68779.62,0,
7644,26252,26252,2024-04-05,Standard,39394.42,1,2025-11-07
7645,26253,26253,2024-11-09,Standard,48047.13,0,
7646,26254,26254,2025-02-07,Standard,203902.95,0,
7647,26257,26257,2025-04-15,Standard,149518.15,0,
7648,26259,26259,2024-09-27,At-Risk,51544.1,0,
7649,26262,26262,2024-04-17,Standard,164017.36,0,
7650,26265,26265,2025-05-25,Standard,90427.64,0,
7651,26269,26269,2025-11-23,At-Risk,19259.42,1,2026-05-21
7652,26273,26273,2025-07-25,Standard,47075.87,0,
7653,26274,26274,2024-10-10,Standard,161581.89,0,
7654,26281,26281,2024-01-16,Standard,85186.54,0,
7655,26296,26296,2024-10-22,Standard,94066.67,0,
7656,26297,26297,2024-03-26,At-Risk,32851.68,1,2025-08-03
7657,26305,26305,2024-07-28,Standard,111870.19,0,
7658,26307,26307,2025-07-27,Standard,102464.11,0,
7659,26320,26320,2025-10-21,Standard,77787.06,0,
7660,26321,26321,2025-12-24,At-Risk,18883.01,1,2026-06-28
7661,26322,26322,2025-10-27,At-Risk,13256.06,0,
7662,26324,26324,2025-01-21,Standard,30470.05,0,
7663,26326,26326,2025-09-02,Standard,75174.32,0,
7664,26330,26330,2025-11-26,Standard,142451.64,1,2027-01-28
7665,26336,26336,2025-01-26,Standard,296497.39,1,2025-08-26
7666,26343,26343,2024-09-27,Standard,88119.32,0,
7667,26351,26351,2025-01-25,Standard,73293.78,0,
7668,26358,26358,2024-12-11,At-Risk,65728.87,0,
7669,26363,26363,2025-03-21,Standard,54717.92,0,
7670,26364,26364,2024-10-10,Standard,124295.96,0,
7671,26368,26368,2024-06-12,Standard,44228.98,0,
7672,26369,26369,2024-08-27,Standard,50433.54,1,2025-05-21
7673,26370,26370,2024-12-25,Standard,88153.75,0,
7674,26371,26371,2024-06-08,High-Value,507956.95,0,
7675,26377,26377,2025-06-13,At-Risk,16731.95,0,
7676,26381,26381,2025-02-09,Standard,89726.81,0,
7677,26383,26383,2025-12-09,Standard,88393.42,1,2027-04-15
7678,26387,26387,2025-02-23,At-Risk,33793.65,0,
7679,26388,26388,2025-09-25,Standard,50480.4,1,2027-01-20
7680,26390,26390,2025-09-20,At-Risk,38526.02,1,2027-05-19
7681,26391,26391,2025-01-26,At-Risk,37302.7,0,
7682,26392,26392,2025-06-13,Standard,175692.01,1,2026-01-30
7683,26402,26402,2024-04-17,Standard,40771.67,1,2025-07-17
7684,26405,26405,2024-11-09,Standard,44716.61,0,
7685,26409,26409,2024-11-21,Standard,42141.86,1,2026-06-27
7686,26410,26410,2025-11-20,At-Risk,183982.74,1,2027-01-17
7687,26413,26413,2024-11-20,Standard,167337.61,0,
7688,26414,26414,2024-05-04,At-Risk,16938.12,0,
7689,26415,26415,2024-07-09,Standard,116253.49,0,
7690,26416,26416,2025-10-22,Standard,109698.63,0,
7691,26417,26417,2024-04-07,Standard,121331.41,0,
7692,26418,26418,2024-05-28,Standard,74858.09,0,
7693,26419,26419,2025-06-11,Standard,124914.57,0,
7694,26423,26423,2025-08-30,At-Risk,63163.44,1,2026-03-11
7695,26425,26425,2025-10-18,Standard,95174.2,0,
7696,26429,26429,2024-07-26,At-Risk,26636.95,0,
7697,26433,26433,2024-10-05,At-Risk,43867.31,1,2025-05-13
7698,26434,26434,2024-12-05,Standard,49842.36,0,
7699,26437,26437,2024-12-26,Standard,38476.47,0,
7700,26442,26442,2025-12-23,At-Risk,22407.93,1,2026-09-10
7701,26445,26445,2024-10-11,At-Risk,73057.34,0,
7702,26448,26448,2024-01-19,Standard,56093.35,0,
7703,26450,26450,2025-08-31,Standard,76030.34,0,
7704,26454,26454,2024-09-30,Standard,85376.3,0,
7705,26457,26457,2025-03-20,High-Value,159351.73,0,
7706,26460,26460,2024-06-30,Standard,132163.1,0,
7707,26462,26462,2025-06-14,At-Risk,28157.8,0,
7708,26466,26466,2024-05-28,Standard,77600.45,1,2025-12-17
7709,26472,26472,2025-02-22,Standard,39072.84,0,
7710,26479,26479,2024-10-18,Standard,93472.86,1,2025-01-24
7711,26480,26480,2025-04-15,At-Risk,35997.65,1,2026-04-25
7712,26481,26481,2024-04-10,Standard,40712.1,0,
7713,26485,26485,2024-03-10,At-Risk,45323.64,0,
7714,26486,26486,2024-11-20,At-Risk,28090.5,0,
7715,26487,26487,2024-02-09,Standard,163494.78,0,
7716,26492,26492,2025-11-24,At-Risk,59719.26,0,
7717,26493,26493,2025-11-27,High-Value,210582.7,0,
7718,26498,26498,2024-02-14,Standard,92252.31,1,2025-11-07
7719,26501,26501,2025-08-15,At-Risk,20016.79,0,
7720,26508,26508,2024-09-04,Standard,97545.07,0,
7721,26516,26516,2025-10-23,Standard,62300.01,0,
7722,26520,26520,2024-03-25,Standard,93917.74,0,
7723,26523,26523,2026-01-09,Standard,61957.16,0,
7724,26526,26526,2025-10-06,At-Risk,44000.17,1,2027-08-13
7725,26527,26527,2026-01-07,Standard,153225.96,1,2026-09-08
7726,26532,26532,2025-03-31,High-Value,407330.37,0,
7727,26534,26534,2024-12-09,Standard,124472.8,0,
7728,26536,26536,2026-01-03,Standard,67334.46,1,2027-10-03
7729,26537,26537,2025-01-14,At-Risk,40006.24,1,2026-04-16
7730,26543,26543,2024-01-28,At-Risk,49932.98,0,
7731,26548,26548,2024-12-14,High-Value,237215.05,0,
7732,26549,26549,2024-12-18,Standard,64091.72,0,
7733,26554,26554,2024-05-25,Standard,75080.35,0,
7734,26556,26556,2024-02-04,At-Risk,40788.05,0,
7735,26558,26558,2024-03-13,Standard,56104.96,0,
7736,26563,26563,2025-03-28,Standard,31505.11,0,
7737,26570,26570,2025-02-26,Standard,38000.19,0,
7738,26572,26572,2024-02-22,Standard,45330.99,0,
7739,26580,26580,2025-11-05,Standard,60815.09,0,
7740,26583,26583,2024-09-08,At-Risk,41147.53,0,
7741,26586,26586,2024-05-22,At-Risk,53080.17,1,2025-04-06
7742,26592,26592,2025-01-23,High-Value,326896.77,0,
7743,26593,26593,2025-10-08,Standard,82857.7,0,
7744,26596,26596,2024-10-17,Standard,118120.87,1,2026-08-06
7745,26608,26608,2024-06-30,Standard,60275.37,0,
7746,26609,26609,2025-12-03,Standard,243032.63,1,2027-02-05
7747,26611,26611,2025-04-28,Standard,67866.53,1,2026-09-13
7748,26615,26615,2025-03-21,Standard,55527.36,0,
7749,26618,26618,2026-01-11,At-Risk,95462.99,0,
7750,26621,26621,2024-08-25,At-Risk,12560.3,1,2026-07-29
7751,26625,26625,2024-11-07,At-Risk,13650.83,1,2026-04-09
7752,26627,26627,2025-09-10,Standard,101716.44,0,
7753,26628,26628,2024-11-30,Standard,29960.32,0,
7754,26629,26629,2024-02-29,Standard,74235.29,0,
7755,26630,26630,2025-02-11,Standard,288638.08,0,
7756,26631,26631,2025-12-25,At-Risk,63343.43,0,
7757,26632,26632,2024-05-26,Standard,62786.53,0,
7758,26635,26635,2024-12-10,At-Risk,25666.17,0,
7759,26638,26638,2025-09-03,Standard,49041.45,1,2027-07-01
7760,26646,26646,2025-04-27,Standard,158339.95,0,
7761,26656,26656,2024-11-17,High-Value,250707.31,0,
7762,26658,26658,2025-06-06,Standard,56355.51,0,
7763,26659,26659,2024-06-24,At-Risk,25845.72,0,
7764,26663,26663,2025-06-09,High-Value,274696.49,0,
7765,26667,26667,2024-11-02,At-Risk,18366.45,0,
7766,26670,26670,2025-06-17,Standard,89959.15,0,
7767,26671,26671,2025-02-26,Standard,39030.08,0,
7768,26680,26680,2024-08-14,Standard,164104.39,1,2024-10-29
7769,26681,26681,2024-04-11,At-Risk,132060.57,0,
7770,26682,26682,2026-01-01,Standard,119245.44,0,
7771,26686,26686,2025-12-01,Standard,34966.77,0,
7772,26687,26687,2026-01-15,Standard,76294.33,0,
7773,26689,26689,2024-01-17,Standard,26275.61,0,
7774,26690,26690,2024-03-03,At-Risk,12999.52,1,2024-08-29
7775,26691,26691,2024-10-11,Standard,61691.68,0,
7776,26693,26693,2025-03-21,Standard,69818.28,0,
7777,26694,26694,2025-10-27,Standard,44059.51,0,
7778,26699,26699,2025-02-16,Standard,63114.15,0,
7779,26702,26702,2025-07-14,Standard,56028.16,0,
7780,26704,26704,2026-01-14,Standard,73879.04,0,
7781,26707,26707,2025-03-30,Standard,34214.64,0,
7782,26708,26708,2025-08-02,Standard,46290.58,0,
7783,26712,26712,2025-04-08,Standard,80886.44,0,
7784,26716,26716,2024-12-04,At-Risk,78286.15,0,
7785,26718,26718,2025-11-29,Standard,42926.55,0,
7786,26720,26720,2025-09-11,Standard,131879.84,0,
7787,26728,26728,2025-12-04,Standard,36696.89,0,
7788,26729,26729,2025-12-06,Standard,54818.58,0,
7789,26734,26734,2025-10-27,Standard,101006.18,1,2026-05-26
7790,26737,26737,2024-10-10,Standard,87330.83,0,
7791,26741,26741,2026-01-03,Standard,125186.73,0,
7792,26742,26742,2024-06-19,At-Risk,16787.18,1,2025-01-22
7793,26743,26743,2025-01-26,Standard,114152.16,0,
7794,26751,26751,2024-12-25,Standard,156967.46,0,
7795,26754,26754,2025-06-11,Standard,45884.76,0,
7796,26771,26771,2024-07-19,Standard,92693.62,0,
7797,26772,26772,2024-07-15,Standard,44989.34,0,
7798,26773,26773,2025-11-03,Standard,134921.63,1,2026-08-12
7799,26774,26774,2024-05-18,Standard,52808.34,0,
7800,26775,26775,2025-04-20,Standard,80804.18,0,
7801,26787,26787,2024-09-15,Standard,52452.56,0,
7802,26789,26789,2025-03-23,Standard,200889.61,0,
7803,26792,26792,2024-03-09,At-Risk,19118.73,1,2024-09-08
7804,26793,26793,2024-02-26,Standard,115695.97,0,
7805,26795,26795,2025-02-26,At-Risk,29794.98,0,
7806,26798,26798,2025-08-14,Standard,71839.81,0,
7807,26801,26801,2024-02-15,Standard,95496.22,1,2025-11-04
7808,26805,26805,2025-09-25,Standard,46112.82,0,
7809,26806,26806,2024-02-15,Standard,124281.0,0,
7810,26812,26812,2024-11-13,Standard,117394.22,0,
7811,26817,26817,2025-01-15,At-Risk,21442.25,0,
7812,26834,26834,2025-08-18,At-Risk,47941.91,0,
7813,26838,26838,2025-08-07,At-Risk,44343.26,0,
7814,26842,26842,2024-12-15,Standard,87759.74,1,2025-07-01
7815,26850,26850,2024-07-12,Standard,38474.0,0,
7816,26857,26857,2024-05-24,Standard,60975.82,0,
7817,26859,26859,2024-06-23,At-Risk,32361.5,0,
7818,26871,26871,2025-03-13,At-Risk,16090.64,1,2026-08-20
7819,26876,26876,2024-04-29,Standard,263692.91,1,2025-09-08
7820,26878,26878,2025-11-09,Standard,72545.19,0,
7821,26880,26880,2024-04-03,Standard,77380.24,0,
7822,26882,26882,2025-11-24,At-Risk,27159.4,0,
7823,26891,26891,2025-06-17,Standard,114851.5,0,
7824,26899,26899,2025-07-22,High-Value,256389.52,0,
7825,26905,26905,2024-08-05,Standard,65190.76,0,
7826,26909,26909,2024-05-05,At-Risk,59027.2,0,
7827,26912,26912,2025-12-11,At-Risk,131637.73,1,2026-06-09
7828,26915,26915,2025-02-16,Standard,86523.12,0,
7829,26917,26917,2025-04-19,Standard,48812.46,0,
7830,26918,26918,2024-03-14,Standard,121982.16,0,
7831,26923,26923,2024-10-28,At-Risk,59724.47,0,
7832,26927,26927,2024-12-18,Standard,135209.28,0,
7833,26939,26939,2025-06-07,Standard,63498.93,0,
7834,26944,26944,2025-07-12,High-Value,281577.34,0,
7835,26946,26946,2024-12-27,Standard,64687.15,1,2025-09-07
7836,26947,26947,2024-03-20,High-Value,262569.72,0,
7837,26951,26951,2024-11-11,Standard,74242.25,0,
7838,26953,26953,2024-02-22,At-Risk,27349.94,1,2025-04-01
7839,26956,26956,2024-02-20,At-Risk,21439.04,0,
7840,26959,26959,2025-04-03,Standard,65429.08,0,
7841,26961,26961,2025-12-07,Standard,101300.49,1,2026-12-01
7842,26967,26967,2026-01-18,At-Risk,53615.89,1,2026-09-18
7843,26976,26976,2025-10-25,Standard,141240.16,0,
7844,26978,26978,2024-11-20,Standard,47982.25,0,
7845,26980,26980,2025-10-26,At-Risk,21570.57,0,
7846,26983,26983,2024-08-03,At-Risk,18413.63,1,2026-02-20
7847,26985,26985,2024-12-01,At-Risk,39609.75,0,
7848,26990,26990,2024-05-20,At-Risk,46208.8,0,
7849,26991,26991,2025-03-09,Standard,57272.27,0,
7850,26995,26995,2024-08-08,Standard,86632.69,1,2026-07-08
7851,26997,26997,2025-05-28,Standard,143987.18,1,2025-09-07
7852,27000,27000,2024-04-13,At-Risk,24245.69,0,
7853,27001,27001,2024-12-17,At-Risk,56016.65,0,
7854,27002,27002,2024-02-04,Standard,68697.07,0,
7855,27005,27005,2025-01-11,Standard,66819.86,0,
7856,27006,27006,2025-01-19,Standard,60216.94,0,
7857,27008,27008,2025-08-13,Standard,121496.34,1,2027-02-26
7858,27010,27010,2024-11-08,Standard,121699.11,1,2025-08-09
7859,27011,27011,2024-02-20,Standard,100951.92,0,
7860,27021,27021,2024-04-05,High-Value,415861.01,0,
7861,27022,27022,2024-08-29,Standard,48196.02,0,
7862,27028,27028,2025-05-02,Standard,43117.4,0,
7863,27030,27030,2024-09-21,At-Risk,18608.47,0,
7864,27031,27031,2025-10-10,Standard,54864.39,0,
7865,27036,27036,2024-10-30,At-Risk,22839.43,0,
7866,27042,27042,2024-09-12,Standard,67937.55,1,2025-08-21
7867,27044,27044,2024-09-28,Standard,30853.36,0,
7868,27052,27052,2025-11-02,At-Risk,42644.44,1,2027-04-11
7869,27053,27053,2024-10-10,Standard,143232.87,0,
7870,27064,27064,2025-09-01,Standard,53539.61,1,2026-07-12
7871,27067,27067,2024-02-01,At-Risk,24053.65,1,2025-09-09
7872,27076,27076,2024-02-15,At-Risk,44244.48,1,2025-04-18
7873,27081,27081,2024-11-05,At-Risk,15721.92,0,
7874,27083,27083,2025-07-20,Standard,82780.02,0,
7875,27098,27098,2025-03-31,At-Risk,23210.6,0,
7876,27109,27109,2024-06-09,High-Value,384106.22,0,
7877,27110,27110,2025-02-25,At-Risk,29558.16,1,2025-09-12
7878,27112,27112,2025-01-16,Standard,48744.78,0,
7879,27113,27113,2025-12-31,Standard,40306.15,0,
7880,27120,27120,2024-03-12,Standard,53641.96,0,
7881,27123,27123,2024-11-20,Standard,55202.72,0,
7882,27127,27127,2024-11-10,Standard,62541.58,0,
7883,27128,27128,2025-08-03,High-Value,333610.0,0,
7884,27134,27134,2024-01-29,Standard,47326.65,1,2024-12-28
7885,27139,27139,2025-08-03,Standard,73725.06,0,
7886,27141,27141,2024-11-09,At-Risk,14288.11,0,
7887,27142,27142,2025-02-23,At-Risk,88578.09,0,
7888,27143,27143,2025-06-02,Standard,69276.7,0,
7889,27144,27144,2025-09-11,Standard,54025.58,1,2026-02-18
7890,27147,27147,2025-08-03,Standard,32908.61,0,
7891,27151,27151,2024-11-16,Standard,38493.52,1,2026-07-13
7892,27152,27152,2026-01-20,Standard,278227.89,0,
7893,27153,27153,2024-09-08,Standard,55716.2,1,2025-06-07
7894,27156,27156,2026-01-06,Standard,26449.38,0,
7895,27157,27157,2024-02-16,Standard,39924.03,0,
7896,27158,27158,2024-03-11,Standard,56470.45,0,
7897,27160,27160,2026-01-10,Standard,90769.46,0,
7898,27161,27161,2025-09-16,Standard,116355.81,0,
7899,27163,27163,2024-11-07,Standard,55553.38,0,
7900,27165,27165,2025-07-02,Standard,54922.43,0,
7901,27167,27167,2025-04-01,At-Risk,39224.37,1,2026-12-07
7902,27171,27171,2024-01-31,Standard,92392.74,1,2024-04-12
7903,27173,27173,2024-03-22,Standard,185612.02,0,
7904,27180,27180,2025-01-16,Standard,71044.54,0,
7905,27182,27182,2024-03-31,High-Value,233299.58,0,
7906,27183,27183,2025-05-12,At-Risk,23497.94,0,
7907,27187,27187,2025-01-19,Standard,43674.27,1,2025-04-30
7908,27188,27188,2025-04-15,Standard,216409.07,0,
7909,27190,27190,2025-07-25,Standard,98875.03,0,
7910,27191,27191,2025-08-02,Standard,54169.52,0,
7911,27192,27192,2025-05-29,Standard,70771.88,0,
7912,27195,27195,2025-08-15,Standard,48926.45,0,
7913,27196,27196,2025-09-14,Standard,74674.37,0,
7914,27203,27203,2024-07-09,Standard,34286.16,0,
7915,27207,27207,2024-11-22,At-Risk,12191.6,0,
7916,27209,27209,2025-10-08,Standard,67773.36,0,
7917,27210,27210,2024-10-19,Standard,55605.59,1,2026-09-29
7918,27215,27215,2025-05-11,At-Risk,33836.92,0,
7919,27218,27218,2025-01-01,Standard,124349.11,0,
7920,27220,27220,2024-03-22,Standard,51649.93,0,
7921,27221,27221,2025-10-27,Standard,82539.62,0,
7922,27223,27223,2025-12-11,High-Value,159304.0,0,
7923,27226,27226,2024-05-31,At-Risk,33329.89,0,
7924,27229,27229,2024-08-02,At-Risk,27246.06,0,
7925,27231,27231,2025-09-30,Standard,43926.06,0,
7926,27235,27235,2025-10-07,At-Risk,16500.43,0,
7927,27238,27238,2024-02-20,Standard,98193.78,1,2024-03-28
7928,27243,27243,2025-10-07,At-Risk,18915.43,0,
7929,27248,27248,2024-05-09,High-Value,384841.03,0,
7930,27249,27249,2025-05-15,High-Value,255858.95,1,2025-12-03
7931,27253,27253,2025-03-27,Standard,149773.57,0,
7932,27255,27255,2025-01-26,Standard,83816.64,0,
7933,27256,27256,2024-09-30,Standard,36751.74,0,
7934,27261,27261,2025-06-01,Standard,90429.73,0,
7935,27262,27262,2025-07-27,Standard,71985.24,0,
7936,27269,27269,2025-04-12,At-Risk,23352.83,0,
7937,27270,27270,2025-10-25,At-Risk,58618.68,1,2027-01-11
7938,27274,27274,2025-08-17,Standard,38017.88,0,
7939,27276,27276,2025-02-27,At-Risk,16402.03,0,
7940,27278,27278,2025-01-15,Standard,58277.07,0,
7941,27280,27280,2025-03-26,Standard,56656.8,0,
7942,27281,27281,2025-08-27,High-Value,259010.57,0,
7943,27282,27282,2025-07-26,At-Risk,54800.87,0,
7944,27285,27285,2025-04-23,High-Value,166429.57,0,
7945,27286,27286,2025-09-19,Standard,41048.19,0,
7946,27288,27288,2024-03-25,At-Risk,26695.39,1,2025-03-19
7947,27290,27290,2024-05-28,Standard,35163.31,0,
7948,27291,27291,2025-12-26,At-Risk,40416.4,0,
7949,27292,27292,2025-07-21,High-Value,215555.52,0,
7950,27293,27293,2025-07-22,Standard,112055.21,1,2027-03-04
7951,27295,27295,2025-09-16,Standard,88940.35,0,
7952,27296,27296,2024-11-14,Standard,39360.4,0,
7953,27299,27299,2024-10-22,At-Risk,38952.64,0,
7954,27302,27302,2024-11-28,At-Risk,24418.88,0,
7955,27307,27307,2024-02-06,Standard,81978.8,0,
7956,27309,27309,2025-12-25,At-Risk,26912.8,1,2026-11-16
7957,27313,27313,2024-02-21,At-Risk,48084.13,1,2025-06-04
7958,27317,27317,2024-11-09,Standard,127405.25,0,
7959,27323,27323,2024-12-01,Standard,75330.14,1,2025-12-30
7960,27326,27326,2026-01-09,At-Risk,17178.22,0,
7961,27330,27330,2024-07-21,Standard,53458.89,0,
7962,27332,27332,2024-11-26,Standard,126792.39,1,2025-06-25
7963,27336,27336,2025-11-24,Standard,165325.26,0,
7964,27344,27344,2025-10-03,Standard,125156.9,0,
7965,27347,27347,2025-09-23,High-Value,250995.15,0,
7966,27349,27349,2025-08-17,Standard,57249.45,0,
7967,27355,27355,2025-08-23,Standard,81966.42,0,
7968,27359,27359,2025-04-30,Standard,96260.39,0,
7969,27365,27365,2025-02-15,At-Risk,26336.55,1,2026-01-03
7970,27377,27377,2024-12-05,At-Risk,85895.06,0,
7971,27381,27381,2024-04-14,At-Risk,42248.12,0,
7972,27386,27386,2025-02-16,Standard,79567.92,1,2025-11-16
7973,27389,27389,2025-11-10,Standard,45788.42,0,
7974,27390,27390,2025-06-11,At-Risk,63144.75,0,
7975,27391,27391,2025-04-28,Standard,49729.62,0,
7976,27396,27396,2024-11-30,Standard,76909.95,0,
7977,27399,27399,2025-05-15,Standard,66668.57,0,
7978,27400,27400,2025-07-11,Standard,84004.74,0,
7979,27401,27401,2024-03-19,Standard,59446.93,0,
7980,27402,27402,2025-09-30,Standard,100692.95,0,
7981,27404,27404,2024-10-06,Standard,38080.94,0,
7982,27407,27407,2024-08-20,Standard,68932.3,0,
7983,27408,27408,2025-05-03,Standard,30652.05,0,
7984,27409,27409,2024-02-15,Standard,113965.7,0,
7985,27411,27411,2025-08-04,At-Risk,60028.24,0,
7986,27413,27413,2024-10-27,Standard,50301.84,0,
7987,27417,27417,2024-11-29,At-Risk,19073.76,0,
7988,27421,27421,2024-02-03,At-Risk,71364.09,0,
7989,27424,27424,2024-10-07,High-Value,278832.68,0,
7990,27430,27430,2025-10-09,Standard,77904.62,0,
7991,27432,27432,2024-06-20,Standard,84150.08,0,
7992,27435,27435,2025-07-02,Standard,419829.24,0,
7993,27438,27438,2024-03-10,Standard,27226.94,0,
7994,27439,27439,2024-06-02,At-Risk,84517.46,0,
7995,27445,27445,2024-09-25,At-Risk,29207.44,0,
7996,27446,27446,2025-01-18,Standard,34734.55,1,2026-08-14
7997,27447,27447,2024-05-12,Standard,275792.58,0,
7998,27450,27450,2024-08-27,Standard,176846.73,0,
7999,27453,27453,2025-04-20,Standard,53318.34,0,
8000,27456,27456,2025-02-19,Standard,89361.39,0,
8001,27457,27457,2025-01-03,At-Risk,17518.75,1,2025-07-04
8002,27459,27459,2025-11-14,At-Risk,51022.34,0,
8003,27460,27460,2025-08-19,Standard,53088.04,0,
8004,27463,27463,2025-03-10,At-Risk,14884.74,1,2025-06-11
8005,27466,27466,2025-06-17,High-Value,323549.51,0,
8006,27472,27472,2024-08-30,Standard,62318.95,0,
8007,27474,27474,2025-05-22,At-Risk,12870.61,0,
8008,27475,27475,2025-01-23,High-Value,300255.44,0,
8009,27482,27482,2024-04-26,Standard,72811.09,0,
8010,27485,27485,2024-12-23,Standard,275551.15,1,2025-06-19
8011,27486,27486,2024-11-23,Standard,41313.1,0,
8012,27490,27490,2024-11-27,Standard,43996.47,0,
8013,27492,27492,2025-07-29,Standard,101583.25,0,
8014,27498,27498,2025-02-06,At-Risk,28817.02,1,2025-11-15
8015,27500,27500,2026-01-11,Standard,79500.76,0,
8016,27501,27501,2024-12-27,Standard,35627.23,0,
8017,27505,27505,2025-08-14,Standard,115290.05,0,
8018,27518,27518,2025-09-03,At-Risk,58849.66,1,2026-12-16
8019,27522,27522,2024-12-28,Standard,57623.29,0,
8020,27524,27524,2025-05-15,Standard,32939.49,1,2026-07-26
8021,27526,27526,2024-02-26,Standard,76901.98,0,
8022,27531,27531,2024-04-12,Standard,111327.59,1,2025-11-20
8023,27532,27532,2025-11-09,At-Risk,61047.88,1,2026-05-14
8024,27533,27533,2024-05-03,Standard,101902.69,0,
8025,27542,27542,2026-01-04,High-Value,230933.78,0,
8026,27546,27546,2025-09-22,Standard,31317.83,0,
8027,27548,27548,2025-10-24,At-Risk,28739.19,1,2027-06-20
8028,27549,27549,2024-06-08,Standard,67231.32,1,2025-06-01
8029,27551,27551,2024-02-14,Standard,87622.11,0,
8030,27552,27552,2025-10-28,Standard,145509.93,0,
8031,27561,27561,2025-10-11,Standard,56490.98,0,
8032,27564,27564,2025-04-19,Standard,199245.66,0,
8033,27568,27568,2025-11-16,Standard,88239.29,0,
8034,27571,27571,2025-07-26,Standard,85456.79,0,
8035,27572,27572,2024-03-23,High-Value,239135.15,0,
8036,27574,27574,2024-09-12,Standard,69481.79,0,
8037,27575,27575,2024-12-20,At-Risk,32498.85,0,
8038,27582,27582,2024-09-12,Standard,70063.63,0,
8039,27583,27583,2024-01-26,At-Risk,23520.48,0,
8040,27585,27585,2024-11-07,At-Risk,33584.58,1,2025-04-26
8041,27589,27589,2024-11-03,At-Risk,62398.97,0,
8042,27590,27590,2024-10-31,At-Risk,43502.31,1,2026-04-09
8043,27591,27591,2024-01-23,Standard,54456.37,0,
8044,27592,27592,2024-02-06,Standard,61288.54,0,
8045,27594,27594,2024-03-26,Standard,44917.8,0,
8046,27599,27599,2024-09-05,High-Value,403068.8,1,2025-03-03
8047,27601,27601,2024-10-16,Standard,86992.93,0,
8048,27603,27603,2025-12-16,Standard,52071.6,0,
8049,27614,27614,2024-04-12,Standard,53938.17,0,
